EventID,TeamID,RatingTotal,Rank
2195,6369,0.652,0
2197,5550,0.725,0
2197,5752,1.38467,0
2197,5996,1.2155,0
2197,6118,1.2275,0
2197,6289,0.96846,0
2197,6301,1.187,0
2197,6386,1.1535,0
2197,6641,0.855,0
2197,6673,1.08275,0
2197,6736,1.1794,0
2197,6791,0.938,0
2197,6794,0.649,0
2197,6870,0.724,0
2197,6891,0.82,0
2197,6892,0.896,0
2198,5642,1.23333,0
2198,6896,0.874,0
2199,4665,0.808,0
2199,4688,1.374,0
2199,6761,0.797,0
2199,6782,0.833,0
2199,6897,1.17684,0
2199,6948,0.968,0
2199,6949,1.146,0
2199,6996,0.97333,0
2199,6997,1.188,0
2199,7026,0.575,0
2199,7027,1.35017,0
2200,4863,1.34882,0
2200,4865,1.06607,0
2200,6474,1.18844,0
2200,6502,1.03036,0
2200,6504,0.987,0
2200,6573,0.89125,0
2200,6635,0.8494,0
2200,6747,1.10793,0
2200,6773,1.19938,0
2200,6790,0.87305,0
2200,6898,0.7885,0
2200,6899,1.10572,0
2201,6900,0.976,0
2201,6901,1.12,0
2202,4494,1.1336,0
2202,5310,1.05891,0
2202,5995,1.30067,0
2202,6137,0.9985,0
2202,6301,1.10208,0
2202,6386,1.11975,0
2202,6641,1.021,0
2202,6651,1.04028,0
2202,6680,1.10894,0
2202,6686,0.995,0
2202,6736,1.035,0
2202,6794,0.88333,0
2204,4863,1.19884,0
2204,4865,0.93833,0
2204,6573,0.93366,0
2204,6747,0.86766,0
2204,6773,1.33057,0
2204,6899,0.888,0
2204,6908,0.93463,0
2204,6909,1.15244,0
2206,6617,0.932,0
2206,6789,1.235,0
2208,4411,1.13425,0
2208,4494,1.03525,0
2208,4991,1.119,0
2208,5005,0.9415,0
2208,5378,0.99984,0
2208,5422,0.90372,0
2208,5752,1.10354,0
2208,5973,1.149,0
2208,5974,1.0306,0
2208,5991,0.974,0
2208,5995,1.11211,0
2208,5996,1.07973,0
2208,6290,1.29434,0
2208,6615,1.12751,0
2208,6665,1.19494,0
2208,6667,1.05329,0
2208,6673,0.97964,0
2208,6680,1.10835,0
2208,6914,0.82733,0
2208,6981,0.968,0
2209,6135,0.959,0
2209,6238,1.221,0
2210,4501,1.12933,0
2210,5310,1.466,0
2210,5395,0.95067,0
2210,6684,0.695,0
2211,4791,0.938,0
2211,4863,1.19562,0
2211,6211,1.0755,0
2211,6248,1.12025,0
2211,6342,0.64,0
2211,6474,0.8,0
2211,6681,0.9795,0
2211,6773,1.12264,0
2212,4688,1.0416,0
2212,4869,0.93756,0
2212,5310,1.1354,0
2212,5422,1.13867,0
2212,6133,0.98761,0
2212,6137,0.996,0
2212,6372,0.795,0
2212,6902,1.273,0
2213,6134,1.231,0
2213,6896,0.88,0
2214,6118,1.3935,0
2214,6238,0.8712,0
2214,6366,0.752,0
2214,6981,1.23933,0
2215,4869,0.901,0
2215,5310,1.14884,0
2215,5395,1.11,0
2215,6959,1.01333,0
2216,5258,0.834,0
2216,6681,1.2332,0
2216,6915,0.67444,0
2216,6916,1.2135,0
2217,4791,1.27333,0
2217,5176,1.00033,0
2217,5258,0.954,0
2217,6109,1.227,0
2217,6192,0.948,0
2217,6248,1.414,0
2217,6339,0.684,0
2217,6474,1.012,0
2217,6598,1.035,0
2217,6714,1.069,0
2217,6715,0.711,0
2217,6774,1.279,0
2218,4982,1.403,0
2218,6917,0.766,0
2219,5176,0.9825,0
2219,5258,1.036,0
2219,6109,0.983,0
2219,6248,1.2224,0
2219,6355,0.936,0
2219,6747,1.1,0
2219,6774,1.16575,0
2219,6899,0.843,0
2221,5338,1.032,0
2221,6469,1.575,0
2221,6668,1.15,0
2221,6752,0.937,0
2221,6918,0.901,0
2221,6919,1.213,0
2221,6920,0.633,0
2221,6921,1.12333,0
2222,4791,1.169,0
2222,6010,0.98733,0
2222,6468,1.08283,0
2222,6922,0.837,0
2223,5996,1.06729,0
2223,6118,1.16535,0
2223,6386,0.833,0
2223,6615,1.2858,0
2223,6673,0.96225,0
2223,6736,1.19612,0
2223,6864,0.74375,0
2223,6981,0.841,0
2224,6302,1.08593,0
2224,6408,0.977,0
2224,6668,1.19665,0
2224,6684,1.0425,0
2224,6919,1.064,0
2224,6920,1.02033,0
2224,6921,0.685,0
2224,6923,1.02675,0
2226,6033,1.33233,0
2226,6618,0.898,0
2226,6619,0.764,0
2226,6621,0.93,0
2226,6785,1.1375,0
2226,6798,0.90543,0
2227,4863,1.34267,0
2227,6502,1.1137,0
2227,6504,1.02314,0
2227,6635,0.962,0
2227,6898,0.817,0
2227,6908,1.25725,0
2227,6924,0.886,0
2227,6925,0.566,0
2228,4501,0.962,0
2228,4548,1.296,0
2228,4869,1.172,0
2228,5214,0.894,0
2228,6368,1.066,0
2228,6432,0.892,0
2228,6639,0.886,0
2228,6652,0.784,0
2228,6807,0.88,0
2228,6849,1.225,0
2228,6865,1.262,0
2228,6942,0.376,0
2228,6943,0.93,0
2228,6944,1.043,0
2228,6945,1.087,0
2228,6946,0.732,0
2229,4548,0.822,0
2229,4869,1.0208,0
2229,5310,1.2424,0
2229,5422,1.3385,0
2229,6137,1.203,0
2229,6226,0.972,0
2229,6368,0.619,0
2229,6372,1.2125,0
2229,6639,1.0215,0
2229,6686,1.05434,0
2229,6724,1.05267,0
2229,6849,0.952,0
2229,6865,0.992,0
2229,6902,1.02233,0
2229,6944,1.04,0
2229,6945,0.689,0
2230,6033,1.0735,0
2230,6618,1.0285,0
2230,6619,1.1201,0
2230,6621,0.953,0
2230,6785,0.945,0
2230,6789,1.1934,0
2230,6947,0.98067,0
2230,6950,1.046,0
2231,5829,1.14975,0
2231,6951,0.837,0
2231,6952,0.978,0
2231,6953,0.99,0
2231,6954,1.02967,0
2231,6955,0.95111,0
2231,6956,1.21393,0
2232,4469,0.90914,0
2232,4501,1.21609,0
2232,4548,1.29067,0
2232,4579,1.0303,0
2232,4602,0.9475,0
2232,4674,1.17544,0
2232,4682,1.03,0
2232,4688,1.07943,0
2232,4869,1.0816,0
2232,5395,1.15526,0
2232,5412,0.9745,0
2232,5929,1.08712,0
2232,6133,1.13012,0
2232,6134,0.91111,0
2232,6167,1.256,0
2232,6220,0.84634,0
2232,6222,0.992,0
2232,6302,0.73117,0
2232,6407,1.12564,0
2232,6408,1.19225,0
2232,6651,1.11533,0
2232,6652,0.98785,0
2232,6670,1.006,0
2232,6686,1.04136,0
2232,6807,1.18343,0
2232,6865,0.90133,0
2232,6871,0.68488,0
2232,6905,0.592,0
2232,6959,1.09,0
2232,6976,1.24267,0
2232,6982,0.89056,0
2232,7019,1.206,0
2232,7020,1.14689,0
2232,7023,0.893,0
2232,7028,1.2576,0
2232,7039,0.997,0
2232,7059,1.2054,0
2232,7074,0.841,0
2233,4494,1.14067,0
2233,6859,0.992,0
2234,4501,1.018,0
2234,4559,1.282,0
2234,4602,0.794,0
2234,4682,1.53,0
2234,4688,1.048,0
2234,4822,0.902,0
2234,5034,1.08,0
2234,5395,1.478,0
2234,6133,1.22,0
2234,6652,1.07,0
2234,6897,1.112,0
2234,6944,0.556,0
2234,6960,1.06,0
2234,6961,1.044,0
2234,6962,0.978,0
2234,6963,0.636,0
2235,4548,1.08,0
2235,4559,0.673,0
2235,4682,0.99367,0
2235,4688,1.13217,0
2235,4869,1.2136,0
2235,5395,0.941,0
2235,5929,0.96,0
2235,6133,0.86333,0
2235,6639,1.03867,0
2235,6652,1.054,0
2235,6686,1.1816,0
2235,6865,1.0385,0
2235,6897,0.78,0
2235,6902,1.332,0
2235,6959,1.248,0
2235,6961,0.732,0
2236,5412,1.087,0
2236,5695,1.071,0
2238,4559,1.19034,0
2238,4602,1.25416,0
2238,4688,1.1852,0
2238,4736,1.0874,0
2238,4868,0.786,0
2238,5524,1.12092,0
2238,5944,0.732,0
2238,6133,1.424,0
2238,6620,1.12267,0
2238,6652,0.9472,0
2238,6722,0.97633,0
2238,6796,0.943,0
2238,6807,1.1857,0
2238,6964,0.917,0
2238,6965,0.816,0
2238,6966,0.9185,0
2238,6976,0.983,0
2239,4608,1.16175,0
2239,4991,1.03266,0
2239,5378,1.13434,0
2239,5973,0.94371,0
2239,5995,0.859,0
2239,6137,0.876,0
2239,6615,1.09867,0
2239,6665,1.0235,0
2240,4791,1.222,0
2240,6109,0.982,0
2240,6248,1.047,0
2240,6774,0.9912,0
2241,6417,0.9782,0
2241,6418,1.14504,0
2241,6419,1.1358,0
2241,6420,1.03409,0
2242,6618,1.13,0
2242,6619,0.92,0
2242,6785,1.19134,0
2242,6798,1.1335,0
2242,6968,0.766,0
2242,6969,0.968,0
2243,4501,1.19416,0
2243,5122,1.06633,0
2243,5395,0.831,0
2243,6859,1.06333,0
2244,6762,1.146,0
2244,6970,0.991,0
2245,4606,1.04734,0
2245,4736,1.022,0
2245,5214,0.947,0
2245,6584,1.13816,0
2246,6497,1.13533,0
2246,6971,0.99333,0
2247,5922,0.89267,0
2247,5996,1.27175,0
2247,6135,1.03207,0
2247,6366,1.07375,0
2247,6386,1.3337,0
2247,6680,1.03967,0
2247,6792,0.92712,0
2247,6869,1.10041,0
2247,6914,1.18366,0
2247,6972,0.9138,0
2247,6973,1.06733,0
2247,6974,0.668,0
2247,6975,0.91325,0
2248,4411,0.7825,0
2248,4991,0.95866,0
2248,5752,1.0256,0
2248,5973,0.9985,0
2248,5995,1.27862,0
2248,5996,1.079,0
2248,6290,1.02825,0
2248,6665,0.882,0
2249,4922,1.05834,0
2249,4982,1.339,0
2249,5082,0.89,0
2249,5686,0.867,0
2250,4602,0.904,0
2250,6978,1.18067,0
2251,6399,0.815,0
2251,6400,1.354,0
2252,6618,1.03115,0
2252,6619,1.11584,0
2252,6621,1.32404,0
2252,6785,1.1932,0
2252,6789,1.09825,0
2252,6798,1.0372,0
2252,6799,0.99708,0
2252,6968,0.8557,0
2253,4675,0.929,0
2253,5941,1.0885,0
2253,6131,1.1775,0
2253,6718,0.772,0
2253,6889,0.756,0
2253,6994,1.0915,0
2253,6995,0.817,0
2253,7009,1.27225,0
2254,4501,1.09235,0
2254,4548,1.11258,0
2254,4591,0.9985,0
2254,4602,1.08233,0
2254,4674,1.06603,0
2254,5395,1.12161,0
2254,5412,0.85122,0
2254,5929,1.27833,0
2254,6133,1.18763,0
2254,6134,1.07825,0
2254,6407,0.99931,0
2254,6686,1.20887,0
2254,6758,1.273,0
2254,6762,0.90991,0
2254,6832,1.0094,0
2254,6865,1.01715,0
2254,6896,0.99521,0
2254,6959,1.10428,0
2254,6976,0.84,0
2254,6982,0.97145,0
2254,7019,1.23063,0
2254,7059,1.131,0
2255,4501,1.032,0
2255,4548,1.1195,0
2255,4602,1.1564,0
2255,4682,1.2063,0
2255,4688,1.227,0
2255,5122,1.176,0
2255,5395,1.05322,0
2255,6058,0.934,0
2255,6222,1.0145,0
2255,6343,0.855,0
2255,6597,1.00629,0
2255,6629,1.2045,0
2255,6670,1.19933,0
2255,6740,0.716,0
2255,6807,1.3393,0
2255,6859,0.631,0
2255,6865,0.9989,0
2255,6923,0.7085,0
2255,6999,0.798,0
2255,7018,1.0995,0
2255,7028,1.04333,0
2255,7039,0.96935,0
2255,7059,1.193,0
2255,7074,0.909,0
2256,4863,1.492,0
2256,6773,0.68867,0
2257,6710,1.194,0
2257,6983,0.95,0
2258,4494,1.2985,0
2258,4863,0.91117,0
2258,5310,1.0825,0
2258,5422,1.10867,0
2258,5752,1.004,0
2258,5988,1.078,0
2258,5991,1.138,0
2258,5995,1.19225,0
2258,6211,1.04533,0
2258,6301,1.02934,0
2258,6615,1.185,0
2258,6651,1.008,0
2258,6667,1.29533,0
2258,6668,0.92,0
2258,6684,0.93533,0
2258,7010,1.173,0
2259,5412,1.1556,0
2259,5695,0.8984,0
2259,6576,1.01,0
2259,6745,1.276,0
2260,6628,1.11667,0
2260,6991,1.00667,0
2261,4411,1.06631,0
2261,4494,0.9005,0
2261,4608,0.9536,0
2261,4863,0.81266,0
2261,5752,1.081,0
2261,5973,1.064,0
2261,5995,0.9088,0
2261,6137,1.17841,0
2261,6665,1.1548,0
2261,6667,1.24774,0
2261,7010,1.05184,0
2261,7175,0.9408,0
2262,4501,1.07292,0
2262,4602,0.98216,0
2262,5599,1.1275,0
2262,5929,1.10159,0
2262,6133,1.17896,0
2262,6134,1.24369,0
2262,6686,1.02567,0
2262,6896,0.94884,0
2262,6959,0.787,0
2262,6998,0.895,0
2263,4863,1.304,0
2263,4865,1.106,0
2263,6502,0.723,0
2263,6504,0.847,0
2263,6773,1.1592,0
2263,6899,1.001,0
2263,6908,1.072,0
2264,5378,0.912,0
2264,5395,1.21467,0
2265,6033,0.676,0
2265,6618,1.012,0
2265,6619,0.90833,0
2265,6621,1.43183,0
2266,4781,0.99117,0
2266,5306,0.675,0
2266,5599,1.338,0
2266,6998,1.15333,0
2268,5524,0.997,0
2268,6620,1.3165,0
2268,7007,0.89333,0
2268,7008,0.901,0
2269,4606,0.944,0
2269,4781,0.862,0
2269,4982,1.16535,0
2269,5524,0.7,0
2269,6220,1.142,0
2269,6343,1.009,0
2269,6686,1.05834,0
2269,6724,1.13964,0
2269,6758,0.926,0
2269,6896,1.05835,0
2269,6923,0.9915,0
2269,7018,0.938,0
2269,7020,1.21825,0
2269,7073,0.914,0
2269,7145,0.868,0
2270,4501,1.39,0
2270,4559,0.838,0
2270,4602,1.18,0
2270,4674,1.28,0
2270,4736,1.018,0
2270,5598,0.842,0
2270,6407,1.422,0
2270,6408,1.068,0
2270,6807,0.712,0
2270,6865,0.89,0
2270,6896,1.186,0
2270,6960,0.732,0
2270,7002,1.304,0
2270,7004,0.86,0
2270,7005,1.25,0
2270,7006,0.924,0
2271,4501,0.92692,0
2271,4602,1.09367,0
2271,4674,1.12533,0
2271,4688,1.10483,0
2271,4869,1.082,0
2271,5395,0.98716,0
2271,5929,0.95333,0
2271,6302,0.99867,0
2271,6407,1.00333,0
2271,6408,1.11836,0
2271,6651,1.00334,0
2271,6669,1.05957,0
2271,6686,1.20669,0
2271,6896,0.958,0
2271,7002,0.95071,0
2271,7005,0.876,0
2272,4922,1.018,0
2272,4982,1.1347,0
2272,6762,0.876,0
2272,6810,1.15,0
2273,5996,1.257,0
2273,6792,1.019,0
2273,6869,0.916,0
2273,6981,0.999,0
2274,6322,1.154,0
2274,7011,0.94867,0
2275,4501,1.348,0
2275,4548,1.542,0
2275,4674,0.636,0
2275,5093,1.298,0
2275,5929,1.242,0
2275,6131,1.13,0
2275,6343,1.108,0
2275,6670,0.932,0
2275,6762,0.814,0
2275,6897,1.27,0
2275,6944,1.288,0
2275,6960,0.806,0
2275,6967,0.848,0
2275,7009,0.834,0
2275,7014,0.824,0
2275,7016,1.03,0
2276,6785,1.181,0
2276,6789,1.0908,0
2276,6798,0.94,0
2276,6947,1.098,0
2276,6950,0.941,0
2276,6969,0.952,0
2276,7012,0.936,0
2276,7013,1.069,0
2277,4501,1.034,0
2277,4548,1.029,0
2277,4602,1.18033,0
2277,4869,1.1585,0
2277,5093,0.745,0
2277,5395,1.0724,0
2277,5599,0.9885,0
2277,5929,1.07686,0
2277,6131,0.90867,0
2277,6167,1.19457,0
2277,6343,0.796,0
2277,6651,1.1125,0
2277,6668,0.957,0
2277,6686,1.072,0
2277,6897,0.811,0
2277,6944,0.95667,0
2278,4608,0.868,0
2278,5378,1.265,0
2278,6977,0.877,0
2278,7017,1.313,0
2279,6415,1.614,0
2279,6627,0.552,0
2279,6628,0.98133,0
2279,6854,1.15333,0
2280,4863,1.362,0
2280,4864,1.11367,0
2280,5258,0.773,0
2280,5798,1.03489,0
2280,6109,1.19675,0
2280,6248,1.02158,0
2280,6342,1.02267,0
2280,6353,0.99064,0
2280,6355,0.61,0
2280,6445,0.898,0
2280,6474,1.31433,0
2280,6714,1.15688,0
2280,6747,1.08033,0
2280,6773,1.3252,0
2280,6774,0.93532,0
2280,6898,0.8595,0
2280,7029,1.14575,0
2281,4501,1.11625,0
2281,4602,1.02767,0
2281,4682,0.879,0
2281,5034,1.076,0
2281,5929,0.95333,0
2281,6652,1.338,0
2281,6871,0.798,0
2281,7020,1.13275,0
2281,7023,0.913,0
2282,6134,0.87,0
2282,6686,1.1864,0
2282,6896,1.11467,0
2282,7021,0.845,0
2283,5524,1.056,0
2283,6620,1.05,0
2283,6636,0.93067,0
2283,6780,1.00167,0
2283,6807,1.16771,0
2283,6835,0.855,0
2283,6946,1.16029,0
2283,7022,0.871,0
2284,4865,1.17333,0
2284,6502,1.00475,0
2284,6504,1.015,0
2284,6747,0.89175,0
2284,6773,1.45525,0
2284,6899,0.9115,0
2284,6908,1.06133,0
2284,7024,1.182,0
2285,5005,1.12475,0
2285,5752,1.2338,0
2285,5974,0.984,0
2285,5996,1.044,0
2285,6117,0.668,0
2285,6301,0.899,0
2285,6386,0.999,0
2285,6615,0.9205,0
2285,6673,1.054,0
2285,6680,1.04493,0
2285,6736,1.1965,0
2285,7010,1.12123,0
2285,7099,0.672,0
2285,7157,0.97467,0
2285,7175,1.1382,0
2286,5005,0.839,0
2286,5973,1.197,0
2286,5974,0.6865,0
2286,5991,1.193,0
2286,5995,1.1198,0
2286,6615,1.34722,0
2286,6673,0.88834,0
2286,7175,1.08516,0
2288,4863,1.3075,0
2288,6502,1.0944,0
2288,6773,1.13,0
2288,6898,0.8085,0
2289,4688,1.211,0
2289,7039,0.95,0
2290,4863,1.25625,0
2290,4865,0.597,0
2290,6474,1.212,0
2290,6502,0.98993,0
2290,6635,0.82,0
2290,6773,1.246,0
2290,6898,1.01385,0
2290,6899,0.825,0
2291,6303,1.13325,0
2291,6304,1.032,0
2291,6305,0.602,0
2291,6306,0.615,0
2291,6307,1.0565,0
2291,6308,1.08974,0
2291,6309,1.16867,0
2291,6310,1.11833,0
2291,6311,1.19083,0
2291,6312,0.793,0
2291,6314,0.95117,0
2291,6315,0.9235,0
2291,6316,0.636,0
2291,7040,0.90333,0
2291,7041,1.17086,0
2291,7042,1.06621,0
2291,7043,1.091,0
2291,7044,1.004,0
2291,7046,1.0225,0
2291,7047,0.99,0
2291,7048,1.06,0
2291,7049,0.649,0
2291,7050,1.14595,0
2291,7054,1.25184,0
2292,5407,0.628,0
2292,5435,1.0732,0
2292,5524,1.275,0
2292,6131,1.0405,0
2292,6222,0.94467,0
2292,6491,0.916,0
2292,7076,0.779,0
2292,7080,1.338,0
2293,4970,1.072,0
2293,5412,1.1975,0
2293,6745,1.229,0
2293,7055,0.7808,0
2294,6715,1.43933,0
2294,7056,0.73733,0
2295,6117,1.1745,0
2295,6386,1.19134,0
2295,6864,0.846,0
2295,7057,0.903,0
2296,4501,1.15441,0
2296,4602,1.0474,0
2296,4674,1.00333,0
2296,4688,0.922,0
2296,5929,1.0845,0
2296,6131,0.94716,0
2296,6133,1.222,0
2296,6134,1.182,0
2296,6407,1.06371,0
2296,6686,1.11173,0
2296,6756,0.84584,0
2296,6807,0.90467,0
2296,6871,0.572,0
2296,6896,1.013,0
2296,6959,1.08025,0
2296,7020,1.0838,0
2296,7058,1.07866,0
2296,7074,0.93467,0
2296,7157,0.991,0
2297,6178,1.70909,0
2297,6179,0.81923,0
2298,4606,0.9528,0
2298,7028,1.413,0
2298,7062,1.2225,0
2298,7063,0.7175,0
2299,5524,1.09083,0
2299,7007,1.25697,0
2299,7061,0.797,0
2299,7064,0.988,0
2300,4559,1.0405,0
2300,4674,1.1905,0
2300,5034,0.952,0
2300,6368,0.938,0
2301,5293,1.21687,0
2301,5607,1.17928,0
2301,5680,1.26197,0
2301,5740,0.84716,0
2301,6010,1.07615,0
2301,6161,1.08405,0
2301,6176,0.94964,0
2301,6468,0.91102,0
2301,7065,0.9218,0
2301,7066,1.29806,0
2301,7067,0.89975,0
2301,7077,1.08244,0
2302,4554,0.8905,0
2302,4822,1.08866,0
2302,5617,1.26767,0
2302,7068,1.13567,0
2303,6342,1.029,0
2303,6474,1.2331,0
2303,6477,0.952,0
2303,6485,1.18433,0
2303,6487,1.15542,0
2303,6490,1.059,0
2303,7069,0.89333,0
2303,7070,0.86634,0
2303,7071,0.75333,0
2303,7072,0.821,0
2304,6745,1.011,0
2304,7073,1.1215,0
2305,6202,1.38722,0
2305,6203,0.498,0
2305,6204,1.343,0
2305,6205,1.08769,0
2305,6206,1.235,0
2305,6207,0.639,0
2305,6208,1.14433,0
2305,6209,0.85778,0
2305,6210,1.0897,0
2305,7075,0.327,0
2306,4411,1.06066,0
2306,4494,1.084,0
2306,5422,1.0588,0
2306,5752,1.21578,0
2306,5973,0.8,0
2306,5991,1.174,0
2306,6137,1.12273,0
2306,6615,1.113,0
2306,6667,0.987,0
2306,6673,0.7335,0
2306,7010,0.877,0
2307,4863,1.1865,0
2307,6773,0.9195,0
2308,6322,0.94267,0
2308,6597,1.3015,0
2308,6669,0.9828,0
2308,6921,1.0375,0
2309,4863,1.18867,0
2309,6773,0.96933,0
2310,5680,1.007,0
2310,6010,1.05914,0
2310,6176,0.9905,0
2310,7077,1.16686,0
2311,5106,1.3178,0
2311,5133,1.17867,0
2311,5139,1.21969,0
2311,5142,1.09878,0
2311,6208,0.97747,0
2311,6273,1.06195,0
2311,6279,0.70065,0
2311,6308,0.84593,0
2312,6785,1.00933,0
2312,6798,0.939,0
2312,6947,1.1064,0
2312,7081,1.09466,0
2313,5005,0.902,0
2313,5752,1.18675,0
2313,5996,1.18875,0
2313,6386,0.696,0
2313,6680,1.219,0
2313,6736,1.1115,0
2313,6792,0.952,0
2313,6981,0.756,0
2314,4559,1.15434,0
2314,4602,0.96,0
2314,4688,0.93425,0
2314,4869,1.04,0
2314,5929,1.21774,0
2314,6865,1.03675,0
2314,7028,0.944,0
2314,7039,0.908,0
2315,4602,0.785,0
2315,4688,1.10634,0
2315,4869,0.95859,0
2315,5395,1.15166,0
2315,5929,1.06617,0
2315,6134,1.3238,0
2315,6686,1.08817,0
2315,6724,0.7835,0
2315,6865,0.87333,0
2315,6871,0.6005,0
2315,6896,0.89783,0
2315,6959,1.2624,0
2315,7020,0.8665,0
2315,7028,1.10817,0
2315,7058,1.202,0
2315,7059,1.16467,0
2315,7157,1.188,0
2316,6871,1.14914,0
2316,7082,1.14333,0
2316,7083,1.01514,0
2316,7084,0.90933,0
2317,4803,1.26283,0
2317,5273,1.05867,0
2317,5428,1.00734,0
2317,5819,0.74,0
2317,6793,0.914,0
2317,7014,1.14125,0
2317,7022,0.882,0
2317,7085,1.014,0
2318,4864,1.00514,0
2318,4865,1.082,0
2318,6502,1.17086,0
2318,6504,1.2895,0
2318,6635,1.0092,0
2318,6747,1.18375,0
2318,6790,0.90857,0
2318,6898,1.114,0
2318,6899,1.064,0
2318,6908,1.2163,0
2318,7024,1.3474,0
2318,7086,0.9386,0
2318,7091,1.065,0
2318,7092,1.12067,0
2318,7093,0.83686,0
2318,7094,0.9028,0
2319,4688,1.2582,0
2319,4863,1.0995,0
2319,6502,1.064,0
2319,6635,0.814,0
2319,6773,1.0865,0
2319,6908,0.89467,0
2319,7059,1.21766,0
2319,7086,0.6015,0
2320,5293,1.122,0
2320,5680,0.88833,0
2320,6010,0.835,0
2320,7077,1.3092,0
2321,4688,1.1532,0
2321,5122,1.011,0
2321,5395,1.316,0
2321,6807,0.96391,0
2321,7060,1.06,0
2321,7074,0.92,0
2321,7087,0.952,0
2322,7085,1.00067,0
2322,7095,1.03216,0
2322,7183,1.169,0
2323,4863,1.2455,0
2323,6747,1.02934,0
2323,6773,1.126,0
2323,7111,0.8765,0
2324,4602,1.06775,0
2324,5422,1.13775,0
2324,5831,0.749,0
2324,6665,1.2108,0
2324,6807,0.78,0
2324,6978,1.022,0
2324,7157,0.99325,0
2324,7175,1.0844,0
2325,4411,1.22621,0
2325,4608,0.898,0
2325,4863,1.09875,0
2325,5310,0.999,0
2325,5378,0.877,0
2325,5422,1.12085,0
2325,5752,1.14583,0
2325,5988,0.92434,0
2325,5991,1.08575,0
2325,5995,1.03883,0
2325,6474,0.738,0
2325,6665,1.01771,0
2325,6667,1.3115,0
2325,6773,0.908,0
2325,6902,1.17966,0
2325,7175,1.08967,0
2326,4602,1.13485,0
2326,6220,1.0332,0
2326,6724,0.751,0
2326,6896,0.715,0
2326,7020,1.34867,0
2326,7028,1.21429,0
2326,7039,1.10577,0
2326,7060,1.014,0
2326,7074,0.83383,0
2327,6322,0.812,0
2327,6756,1.33133,0
2329,4501,0.96513,0
2329,4688,1.09017,0
2329,4869,0.9715,0
2329,5310,1.16063,0
2329,5395,0.85834,0
2329,5422,1.14712,0
2329,5988,0.84933,0
2329,5991,1.0717,0
2329,6134,1.048,0
2329,6651,0.93771,0
2329,6667,0.566,0
2329,6686,0.93467,0
2329,6896,1.04517,0
2329,6902,1.12527,0
2329,6959,1.04818,0
2329,7020,1.08028,0
2329,7059,1.20237,0
2329,7060,0.98687,0
2329,7073,0.981,0
2330,5153,0.87084,0
2330,5154,1.1065,0
2330,5158,1.32543,0
2330,6293,0.666,0
2330,6294,1.28375,0
2330,6403,1.0792,0
2330,6569,1.08275,0
2330,6764,0.628,0
2330,6765,0.98,0
2330,7100,0.912,0
2331,6271,1.35371,0
2331,6272,0.997,0
2331,6273,1.3885,0
2331,7096,0.9245,0
2331,7097,0.614,0
2331,7098,0.72,0
2332,6864,1.163,0
2332,6981,0.954,0
2333,5415,1.2484,0
2333,6131,0.782,0
2333,6368,0.916,0
2333,6889,1.05,0
2334,4591,1.111,0
2334,4602,0.684,0
2334,5061,1.036,0
2334,5422,1.18,0
2334,5455,0.69133,0
2334,6665,1.253,0
2334,6807,0.732,0
2334,6946,0.946,0
2335,4559,1.1893,0
2335,6220,1.09615,0
2335,6724,0.941,0
2335,7018,0.99683,0
2335,7020,1.07488,0
2335,7028,1.17525,0
2335,7039,0.8985,0
2335,7074,1.1243,0
2336,6630,0.955,0
2336,6798,1.122,0
2336,6799,0.99533,0
2336,7137,1.1,0
2337,4863,1.3624,0
2337,4865,1.32283,0
2337,5680,0.90433,0
2337,6474,0.99233,0
2337,6502,1.1,0
2337,6504,1.0465,0
2337,6773,1.3744,0
2337,6898,0.8375,0
2337,6899,0.867,0
2337,6908,0.641,0
2337,7024,1.20533,0
2337,7092,1.154,0
2338,4863,1.067,0
2338,6773,1.0735,0
2339,6618,0.9,0
2339,6619,0.974,0
2339,6621,1.2448,0
2339,6789,1.25,0
2340,4501,1.13564,0
2340,4559,0.92733,0
2340,4602,1.13383,0
2340,4674,1.18729,0
2340,4688,1.2745,0
2340,4773,0.9395,0
2340,4869,1.05875,0
2340,5158,1.02033,0
2340,5395,1.0548,0
2340,5596,1.2412,0
2340,5929,1.19862,0
2340,6134,1.097,0
2340,6199,1.1005,0
2340,6290,0.97,0
2340,6368,0.9795,0
2340,6651,1.14875,0
2340,6724,1.0832,0
2340,6762,0.97,0
2340,6896,0.99267,0
2340,6908,0.94633,0
2340,7039,0.974,0
2340,7157,0.86333,0
2340,7169,1.0272,0
2340,7175,1.2656,0
2340,7208,0.703,0
2340,7248,0.458,0
2340,7318,1.12425,0
2340,7326,1.102,0
2340,7331,1.0225,0
2340,7349,0.734,0
2340,7375,0.7962,0
2340,7379,0.9345,0
2341,6278,0.674,0
2341,6279,1.09493,0
2341,6280,1.06,0
2341,6281,1.068,0
2341,6282,1.4365,0
2341,6285,0.886,0
2343,4501,0.928,0
2343,5395,1.2144,0
2343,6343,1.099,0
2343,6693,0.92733,0
2344,6248,1.084,0
2344,6353,0.909,0
2344,6474,0.97134,0
2344,6681,0.96267,0
2344,6747,1.231,0
2344,6773,1.156,0
2344,6774,1.18583,0
2344,7102,0.734,0
2345,5988,1.0725,0
2345,6651,1.19566,0
2345,7020,0.81,0
2345,7145,0.94633,0
2346,5195,0.873,0
2346,5347,1.288,0
2346,5395,1.09061,0
2346,6343,1.09,0
